Time,Amount,merchant_risk,device_risk,international,card_age_days,num_items,online_order,Class
73788,35.59,0.529,0.265,0,177,3,0,0
2603,10.41,0.636,0.058,1,789,2,0,0
122308,6.07,0.572,0.831,0,916,7,1,0
15983,320.26,0.883,0.138,0,1754,7,1,0
114971,38.91,0.291,0.125,0,971,2,0,0
135203,39.38,0.229,0.071,0,338,6,1,0
37505,37.35,0.0,0.08,0,946,1,0,0
105756,23.27,0.523,0.341,0,1443,4,1,0
52459,38.78,0.011,0.15,0,1608,1,0,0
68829,28.37,0.167,0.315,0,612,5,0,0
91554,2.46,0.428,0.44,0,191,6,0,0
43109,72.72,0.334,0.225,0,503,2,1,0
137662,164.58,0.169,0.448,0,329,3,1,0
68191,4.15,0.181,0.349,0,66,6,0,0
79801,25.43,0.348,0.314,0,1201,3,0,0
140778,148.81,0.218,0.352,0,1158,6,0,0
39353,21.61,0.13,0.0,0,388,7,1,0
78149,58.53,0.22,0.122,0,1666,6,1,0
171670,2504.51,0.223,0.091,1,1605,7,0,0
69072,60.26,0.23,0.09,0,1386,6,0,0
19972,32.38,0.162,0.42,1,1068,6,1,0
49148,87.23,0.081,0.161,0,1032,5,1,0
165177,65.14,0.0,0.172,0,317,3,1,0
131178,18.8,0.094,0.0,0,1805,7,0,0
139803,1.0,0.388,0.667,0,1787,3,1,0
43816,67.34,0.0,0.683,0,600,5,0,0
144960,73.32,0.338,0.455,0,843,1,0,0
67971,21.44,0.044,0.342,0,69,5,1,0
137361,180.61,0.003,0.636,0,1023,6,0,0
152217,136.44,0.755,0.234,0,957,4,1,0
35971,72.46,0.431,0.272,0,98,5,0,0
162171,14.05,0.48,0.488,0,834,7,0,0
109310,7.23,0.0,0.27,0,1237,7,0,0
126297,26.04,0.705,0.416,0,1372,5,0,0
130766,4.16,0.7,0.612,0,235,3,0,0
29107,1.0,0.226,0.495,0,101,4,1,0
128854,57.74,0.028,0.0,0,1651,3,0,0
36795,104.21,0.38,0.444,0,1092,6,0,0
46926,11.15,0.622,0.059,0,1538,7,0,0
20140,27.67,0.324,0.0,0,1007,2,1,0
31297,28.2,0.351,0.084,0,1770,4,1,0
169157,13.6,0.184,0.2,0,117,3,1,0
56699,18.15,0.092,0.078,0,270,5,1,0
66875,112.97,0.128,0.201,0,65,3,1,0
82917,14.23,0.48,0.429,0,887,4,0,0
123195,7.19,0.285,0.492,0,1484,6,0,0
99149,7.38,0.474,0.246,0,1649,3,0,0
92645,50.72,0.205,0.449,1,904,6,1,0
144625,29.18,0.126,0.269,1,908,4,1,0
85698,20.8,0.362,0.129,0,722,4,0,0
132889,61.64,0.292,0.217,1,426,4,1,0
157402,51.76,0.509,0.226,0,477,5,0,0
116838,1.0,0.364,0.458,0,608,6,1,0
6103,52.16,0.285,0.0,0,1151,7,0,0
45530,104.74,0.313,0.243,0,990,5,1,0
106746,29.57,0.19,0.245,0,843,3,1,0
82750,27.61,0.182,0.335,0,379,1,0,0
49207,225.41,0.0,0.327,0,224,1,1,0
57963,16.15,0.259,0.633,0,421,2,0,0
13540,31.97,0.334,0.856,1,660,2,1,0
40595,44.34,0.243,0.178,0,118,7,1,0
135264,45.05,0.308,0.196,0,228,3,1,0
1770,22.05,0.413,0.0,0,804,3,0,0
144604,32.95,0.249,0.309,0,85,5,1,0
58659,160.35,0.164,0.489,0,1325,2,1,0
139601,80.07,0.283,0.229,0,1562,4,1,0
44256,26.88,0.434,0.456,0,1590,3,0,0
143212,12.5,0.235,0.092,0,707,2,1,0
98824,14.15,0.28,0.44,1,684,2,1,0
147130,80.52,0.288,0.689,0,1663,6,1,0
10765,3.99,0.047,0.0,0,199,5,0,0
137794,362.8,0.407,0.442,1,1695,6,0,0
46745,38.75,0.652,0.214,0,1220,4,1,0
62008,9.19,0.361,0.45,0,1587,6,1,0
7736,37.23,0.646,0.251,0,1397,3,1,0
164861,24.24,0.0,0.896,1,308,3,0,0
110837,30.88,0.258,0.534,0,1619,3,0,0
169503,15.95,0.049,0.236,1,1012,5,0,0
98183,23.87,0.467,0.178,0,683,5,0,0
27334,9.15,0.286,0.083,0,1116,6,0,0
58316,28.92,0.164,0.047,0,236,3,0,0
76012,12.53,0.422,0.174,0,439,3,1,0
25459,18.98,0.319,0.291,0,54,4,0,0
160964,13.26,0.24,0.409,0,158,7,0,0
165528,35.37,0.05,0.335,1,1772,1,1,0
97371,89.62,0.276,0.263,0,1030,2,0,0
100983,47.84,0.391,0.488,0,111,4,0,0
121563,118.63,0.0,0.784,1,89,5,1,0
117350,19.64,0.314,0.211,0,1796,2,0,0
10829,51.75,0.421,0.282,1,579,7,1,0
91817,33.52,0.539,0.101,0,1818,4,1,0
134286,106.7,0.237,0.672,0,839,1,0,0
139368,14.83,0.367,0.399,0,1476,1,0,0
102995,69.64,0.243,0.418,0,297,6,0,0
154894,5.27,0.437,0.101,0,1176,7,1,0
101295,21.82,0.308,0.157,0,241,5,1,0
66132,21.67,0.167,0.224,0,1044,5,1,0
76491,54.39,0.036,0.394,0,420,6,1,0
119236,5.53,0.532,0.0,0,1402,4,1,0
153183,3.34,0.364,0.324,1,1665,1,0,0
39724,11.26,0.344,0.715,1,124,2,0,0
50715,33.64,0.069,0.534,0,1208,6,0,0
112640,3.9,0.359,0.029,0,1623,5,0,0
131945,43.84,0.647,0.329,0,1393,1,1,0
68974,31.49,0.127,0.498,0,603,7,1,0
111141,51.47,0.376,0.625,0,464,6,1,0
1171,31.71,0.455,0.0,0,558,5,0,0
50413,190.1,0.612,0.0,0,320,7,0,0
165115,36.41,0.214,0.08,0,335,1,0,0
99617,16.34,0.427,0.0,0,122,4,0,0
150066,24.63,0.571,0.124,1,803,1,0,0
37609,32.36,0.145,0.217,0,595,5,0,0
50256,11.51,0.234,0.327,0,1633,1,0,0
168468,153.38,0.318,0.4,0,104,5,0,0
172412,32.52,0.347,0.027,0,1680,5,1,0
151518,17.39,0.429,0.2,0,476,7,1,0
54799,47.37,0.2,0.126,0,76,2,0,0
138491,13.85,0.379,0.079,0,930,6,0,0
79288,80.72,0.276,0.363,0,76,7,1,0
145830,76.76,0.149,0.4,0,522,3,1,0
147097,37.62,0.077,0.235,0,286,1,0,0
75144,66.98,0.591,0.04,0,198,3,0,0
52634,24.22,0.332,0.0,0,1656,1,1,0
168454,12.03,0.752,0.358,0,705,1,1,0
77853,20.1,0.33,0.343,0,1122,6,1,0
74592,15.25,0.0,0.25,0,1291,5,1,0
115013,4.12,0.627,0.359,0,865,7,0,0
161856,4.71,0.316,0.557,0,1646,5,0,0
22544,4.27,0.217,0.461,1,577,7,0,0
170116,7.79,0.391,0.579,0,1721,3,0,0
72982,119.49,0.216,0.3,0,1273,5,0,0
4422,54.71,0.007,0.039,0,205,1,0,0
53466,87.03,0.3,0.0,0,1642,2,0,0
79919,52.49,0.0,0.195,0,510,7,0,0
116946,91.57,0.232,0.314,0,990,5,1,0
97867,29.86,0.347,0.585,0,1694,7,0,0
23495,151.89,0.416,0.451,0,512,6,1,0
84366,8.42,0.412,0.59,0,1217,7,0,0
40215,31.45,0.308,0.0,0,1144,1,0,0
46577,7.4,0.664,0.0,0,245,6,0,0
122925,116.71,0.238,0.222,1,696,7,1,0
138807,54.28,0.205,0.502,0,1423,3,0,0
26995,101.95,0.309,0.132,1,172,6,0,0
104090,5.84,0.191,0.033,0,886,7,1,0
72924,9.84,0.353,0.44,0,1793,7,1,0
58175,9.67,0.029,0.348,0,46,7,1,0
123185,58.64,0.252,0.796,0,175,5,1,0
42997,26.09,0.047,0.437,0,245,3,1,0
132272,69.76,0.085,0.645,0,1800,4,0,0
69249,34.96,0.599,0.537,0,578,2,0,0
16395,6.78,0.229,0.256,0,764,1,1,0
136900,1.0,0.437,0.345,0,1329,6,0,0
147224,36.23,0.29,0.559,1,883,3,1,0
97298,52.63,0.705,0.106,0,445,6,1,0
125102,2.48,0.297,0.238,0,1800,4,0,0
25497,28.33,0.0,0.205,0,306,5,0,0
58630,12.4,0.132,0.574,0,519,2,1,0
60462,5.86,0.531,0.0,0,536,3,1,0
131985,13.42,0.227,0.041,1,544,4,0,0
60832,38.84,0.498,0.548,0,892,6,1,0
125850,16.11,0.372,0.508,0,1658,6,0,0
53022,4.61,0.241,0.421,1,672,7,1,0
103834,42.01,0.047,0.241,0,375,6,0,0
36254,22.79,0.454,0.38,0,1410,5,0,0
96505,11.89,0.758,0.243,0,852,4,0,0
13965,27.59,0.209,0.476,1,1285,4,1,0
126956,32.21,0.207,0.221,1,1023,5,0,0
5028,32.25,0.229,0.017,0,259,6,1,0
172672,28.11,0.178,0.325,1,1704,1,0,0
144973,37.77,0.039,0.197,0,1245,1,1,0
99973,26.8,0.205,0.553,0,1599,5,1,0
157174,75.04,0.482,0.37,0,240,3,0,0
139746,164.57,0.882,0.0,0,1352,7,1,0
24671,28.44,0.303,0.582,0,1748,1,1,0
128610,23.36,0.154,0.675,0,647,1,0,0
65197,5.91,0.119,0.491,0,1545,5,1,0
147883,60.98,0.593,0.474,0,199,6,0,0
149265,17.17,0.12,0.389,0,946,5,0,0
164941,347.72,0.203,0.463,0,88,5,0,0
77930,529.68,0.244,0.448,0,1520,6,0,0
33364,20.22,0.222,0.546,0,610,6,1,0
21613,14.83,0.0,0.227,0,821,4,1,0
28591,64.55,0.279,0.769,0,761,7,0,0
171383,279.46,0.513,0.128,0,1726,5,1,0
101321,6.46,0.56,0.303,0,1688,5,1,0
60791,222.64,0.698,0.017,0,459,2,0,0
77638,1.0,0.374,0.339,0,1493,4,1,0
29874,2.7,0.0,0.101,0,1147,2,1,0
98620,42.95,0.199,0.349,0,808,4,0,0
73555,99.85,0.304,0.298,0,253,7,0,0
137901,32.15,0.176,0.0,0,1448,7,1,0
3656,57.34,0.227,0.324,0,1696,3,0,0
161000,110.07,0.52,0.0,1,1406,3,0,0
10482,116.95,0.363,0.029,0,1351,1,0,0
72129,22.31,0.271,0.296,0,1459,7,0,0
58860,14.63,0.175,0.766,0,1763,2,0,0
124058,102.22,0.425,0.587,0,497,6,0,0
113739,53.98,0.229,0.436,0,1796,4,0,0
34006,65.36,0.116,0.481,0,1571,7,0,0
84797,15.49,0.161,0.413,0,342,1,0,0
92370,66.16,0.249,0.253,0,520,1,0,0
80158,13.23,0.571,0.096,0,1261,2,1,0
3767,40.8,0.277,0.177,0,852,4,1,0
30776,30.0,0.363,0.685,0,720,3,0,0
87048,38.91,0.301,0.224,0,1449,1,0,0
45007,74.6,0.44,0.0,0,71,5,1,0
94234,6.94,0.302,0.403,0,1332,5,0,0
28282,65.91,0.337,0.0,0,1687,6,1,0
127084,35.3,0.587,0.247,0,1650,1,0,0
32564,20.57,0.0,0.172,0,741,4,0,0
112230,10.39,0.451,0.099,0,1119,6,1,0
144567,222.43,0.298,0.0,0,752,5,0,0
61930,30.17,0.097,0.276,0,1481,7,0,0
24102,21.68,0.376,0.049,1,1612,1,1,0
990,9.88,0.0,0.348,0,236,2,1,0
62303,96.12,0.161,0.499,0,1263,1,0,0
19955,89.83,0.376,0.389,0,692,1,1,0
152382,77.68,0.611,0.417,0,1369,6,1,0
168144,33.88,0.01,0.43,0,1676,7,1,0
169452,72.43,0.27,0.349,0,303,4,1,0
159379,16.09,0.253,0.095,0,609,3,0,0
101384,47.78,0.273,0.0,0,422,1,1,0
56176,37.94,0.181,0.476,1,1740,3,1,0
77163,44.03,0.258,0.419,0,1208,6,1,0
44729,13.19,0.362,0.081,0,932,6,0,0
145193,221.91,0.227,0.204,0,1552,5,1,0
75412,167.86,0.348,0.64,0,200,6,1,0
66549,7.43,0.077,0.372,0,1318,2,1,0
119221,57.2,0.395,0.424,1,563,4,1,0
64591,7.93,0.099,0.083,0,795,5,0,0
61659,34.47,0.079,0.369,0,245,5,0,0
39280,1.0,0.354,0.248,0,244,3,1,0
11628,19.56,0.095,0.0,0,611,3,0,0
6562,18.22,0.531,0.413,1,569,5,1,0
69602,102.38,0.407,0.468,0,1139,6,0,0
171983,166.18,0.16,0.082,0,909,7,1,0
45029,183.85,0.0,0.264,0,356,6,1,0
110776,110.64,0.048,0.384,0,359,6,0,0
56147,38.94,0.427,0.183,0,1797,5,1,0
52307,38.31,0.524,0.386,0,866,4,0,0
28159,47.64,0.035,0.95,0,724,6,0,0
97359,12.44,0.304,0.235,1,858,1,1,0
113847,110.39,0.004,0.258,0,777,6,1,0
60514,76.9,0.675,0.689,0,1091,6,0,0
91001,69.23,0.209,0.159,0,385,6,1,0
82280,4.16,0.234,0.0,0,1373,5,0,0
46805,54.52,0.373,0.446,0,80,4,0,0
119528,87.6,0.595,0.373,0,938,4,0,0
95707,28.78,0.427,0.541,0,1003,3,0,0
11379,24.5,0.3,0.272,0,1651,5,0,0
85139,11.88,0.437,0.158,0,1070,1,0,0
67285,6.89,0.466,0.468,1,1325,2,1,0
137544,30.8,0.802,0.119,0,824,6,1,0
52984,15.5,0.223,0.188,0,299,3,1,0
165194,25.46,0.125,0.422,0,716,4,1,0
106272,152.58,0.415,0.101,0,1545,4,0,0
22579,8.2,0.23,0.458,0,1136,6,0,0
69702,27.93,0.048,0.317,1,1610,2,1,0
152740,181.29,0.494,0.295,0,250,5,0,0
43992,14.36,0.262,0.289,0,536,1,0,0
121788,45.38,0.318,0.0,0,611,1,1,0
135363,15.24,0.518,0.568,1,1004,7,1,0
119673,64.33,0.076,0.168,0,1322,4,1,0
15617,1.0,0.124,0.363,0,658,2,0,0
64679,29.45,0.766,0.091,0,1518,2,1,0
60170,28.54,0.258,0.558,0,877,4,0,0
59427,15.51,0.504,0.533,1,667,4,0,0
151890,45.13,0.432,0.314,0,839,3,1,0
974,76.31,0.121,0.307,0,609,6,1,0
93142,40.07,0.038,0.188,1,1159,2,0,0
169725,195.23,0.0,0.139,0,608,5,1,0
151286,24.97,0.348,0.639,0,1052,1,0,0
104804,48.85,0.444,0.289,0,1738,6,1,0
172444,54.86,0.679,0.199,0,1202,3,1,0
69522,27.55,0.381,0.065,0,696,3,1,0
105642,104.11,0.205,0.111,0,1321,6,1,0
93963,42.37,0.284,0.0,0,1477,4,1,0
8177,13.61,0.547,0.362,1,724,4,1,0
7003,71.89,0.48,0.0,0,1137,7,1,0
154980,21.55,0.131,0.476,0,490,6,1,0
30006,21.09,0.304,0.174,1,1307,1,1,0
61314,20.9,0.205,0.338,0,231,3,0,0
107716,71.47,0.432,0.456,0,534,2,1,0
99453,93.89,0.38,0.0,0,1363,6,1,0
88864,35.45,0.301,0.379,1,1550,4,0,0
169201,36.85,0.175,0.0,0,1320,1,1,0
136006,1.0,0.248,0.255,0,1487,6,1,0
162738,12.17,0.005,0.192,0,781,7,0,0
113830,15.06,0.136,0.285,0,1238,3,0,0
169192,46.73,0.191,0.0,0,1567,6,0,0
103928,29.6,0.428,0.482,0,1381,6,1,0
93610,16.23,0.116,0.578,0,335,7,1,0
140877,42.11,0.545,0.385,0,1052,7,1,0
150130,27.09,0.245,0.604,0,1569,7,0,0
11795,1.0,0.547,1.0,0,909,3,0,0
157348,90.94,0.165,0.0,0,1077,1,0,0
119385,82.56,0.425,0.556,0,874,4,1,0
155111,21.34,0.431,0.626,0,606,2,1,0
123654,45.44,0.44,0.611,0,362,3,0,0
160171,27.93,0.258,0.445,0,1622,7,1,0
47548,9.73,0.224,0.745,0,1279,7,1,0
32425,290.57,0.092,0.299,1,1094,6,0,0
33808,69.11,0.0,0.513,0,1730,7,1,0
43573,96.0,0.329,0.0,0,470,1,1,0
36953,18.97,0.309,0.324,1,244,2,1,0
76311,100.85,0.255,0.64,0,816,7,0,0
34238,10.12,0.576,0.759,0,1151,1,1,0
27331,20.49,0.246,0.216,1,1817,7,0,0
90509,67.89,0.228,0.178,0,1584,2,1,0
137090,10.48,0.668,0.008,0,229,5,0,0
23436,80.64,0.487,0.371,1,58,6,1,0
88352,52.25,0.096,0.159,0,269,7,1,0
113924,41.68,0.083,0.57,0,648,1,0,0
121925,25.78,0.204,0.32,0,116,5,0,0
18157,56.73,0.257,0.365,0,1814,6,0,0
126792,221.36,0.078,0.572,0,483,3,0,0
4646,33.71,0.123,0.14,0,769,3,1,0
40941,64.91,0.364,0.637,0,962,4,0,0
55173,66.45,0.29,0.231,0,1721,6,1,0
147399,3.17,0.131,0.16,0,1549,6,1,0
33153,33.78,0.453,0.486,0,1318,2,0,0
135206,35.84,0.0,0.135,0,1165,5,1,0
170840,11.41,0.078,0.368,0,1042,7,0,0
165876,75.4,0.213,0.794,0,1120,6,0,0
52357,19.0,0.062,0.246,0,1581,1,0,0
16539,67.95,0.324,0.514,0,1283,6,1,0
38372,10.7,0.718,0.73,0,1066,6,1,0
132851,260.79,0.346,0.215,1,74,6,0,0
34001,24.0,0.0,0.424,1,1281,1,1,0
111558,235.41,0.138,0.313,0,376,3,1,0
64601,26.15,0.318,0.281,1,669,4,1,0
132512,30.23,0.0,0.266,0,1000,7,0,0
104690,153.22,0.694,0.662,0,782,2,1,0
101175,16.86,0.065,0.182,0,1647,3,0,0
135120,44.33,0.276,0.285,0,1163,1,0,0
165002,60.82,0.312,0.096,0,1407,3,1,0
62998,50.02,0.332,0.164,0,1523,4,1,0
91385,32.33,0.472,0.387,1,1638,4,0,0
108167,26.87,0.177,0.597,0,425,7,1,0
142224,83.34,0.0,0.325,0,1651,1,1,0
83299,36.38,0.118,0.335,0,1334,4,0,0
64720,76.63,0.235,0.128,0,1106,4,0,0
146274,64.05,0.113,0.757,0,1224,7,0,0
164712,64.93,0.518,0.592,0,568,1,1,0
98330,101.02,0.036,0.576,0,864,1,1,0
17884,20.97,0.25,0.824,0,1475,4,1,0
50093,102.9,0.338,0.46,0,1625,7,1,0
79997,22.57,0.292,0.326,0,314,6,0,0
121579,5.07,0.079,0.489,0,1077,3,1,0
115732,26.0,0.503,0.43,1,463,4,1,0
141707,11.7,0.354,0.153,0,1779,4,0,0
5182,42.35,0.39,0.467,0,1370,7,1,0
80428,22.26,0.146,0.598,0,571,5,0,0
121143,36.24,0.085,0.375,0,1156,7,1,0
170587,90.11,0.0,0.389,0,77,2,0,0
24598,144.98,0.595,0.943,0,330,5,1,1
151907,45.79,0.104,0.744,0,889,5,0,0
1342,94.6,0.276,0.33,0,218,1,1,0
34033,29.23,0.556,0.06,0,866,4,1,0
146361,4.04,0.24,0.494,0,1252,5,0,0
135951,9.59,0.151,0.183,0,1641,2,1,0
168091,24.06,0.27,0.0,0,1805,2,0,0
103844,64.33,0.406,0.111,0,1156,1,0,0
106438,28.83,0.153,0.388,1,796,7,1,0
92415,113.75,0.0,0.355,0,847,6,0,0
88423,208.07,0.0,0.334,0,727,1,1,0
88808,7.46,0.646,0.201,0,792,3,1,0
50547,270.61,0.186,0.364,0,1347,4,1,0
147469,10.71,0.0,0.181,0,1719,3,0,0
61624,212.45,0.173,0.0,0,1605,5,1,0
105558,32.82,0.596,0.131,0,422,1,1,0
115646,30.51,0.353,0.321,0,890,3,0,0
92915,36.22,0.019,0.281,0,1383,6,0,0
105655,15.52,0.439,0.282,0,581,5,1,0
8442,155.63,0.048,0.068,0,675,4,0,0
54596,25.17,0.527,0.631,1,1105,4,0,0
77466,25.25,0.112,0.946,0,403,2,0,0
68119,12.17,0.436,0.009,0,510,4,1,0
156909,16.53,0.472,0.046,0,1064,4,1,0
155026,16.68,0.276,0.413,0,167,4,1,0
122988,19.12,0.186,0.129,0,1447,3,1,0
60874,24.98,0.293,0.016,0,1695,7,1,0
8804,10.56,0.267,0.522,0,863,3,0,0
130486,160.12,0.285,0.243,0,140,1,1,0
152753,28.07,0.032,0.587,0,837,2,0,0
84609,44.03,0.233,0.154,0,414,5,1,0
142848,77.32,0.767,0.7,0,446,1,1,0
160819,248.91,0.0,0.001,0,733,1,0,0
94467,87.62,0.098,0.77,0,468,7,0,0
36212,31.66,0.285,0.553,0,1649,3,0,0
3871,14.2,0.283,0.173,1,235,4,0,0
130800,39.05,0.419,0.144,0,140,6,0,0
97187,98.8,0.45,0.44,0,1162,4,1,0
26561,42.55,0.142,0.274,0,1236,5,0,0
9432,33.72,0.068,0.37,0,1001,5,0,0
167526,44.83,0.381,0.205,0,1402,4,0,0
55361,9.79,0.413,0.256,1,206,4,1,0
56520,30.26,0.029,0.684,0,1038,4,0,0
108675,73.68,0.752,0.045,0,285,6,1,0
62975,30.57,0.137,0.692,0,1087,1,1,0
157751,95.0,0.386,0.131,0,80,5,0,0
117666,106.11,0.134,0.698,0,98,5,0,0
61827,18.08,0.216,0.284,0,790,2,0,0
46074,55.78,0.206,0.72,0,96,3,0,0
148612,37.63,0.171,0.31,0,306,1,0,0
102251,7.08,0.301,0.337,0,1427,1,0,0
158692,23.56,0.527,0.0,1,598,3,1,0
59633,9.86,0.469,0.0,0,1486,6,1,0
3636,36.34,0.56,0.284,0,1768,5,0,0
155367,68.79,0.0,0.0,0,1369,7,0,0
41373,33.52,0.254,0.271,0,554,4,0,0
146097,16.2,0.455,0.493,0,1160,6,1,0
122664,37.7,0.233,0.0,0,1173,1,1,0
40051,379.21,0.679,0.502,0,1023,5,1,0
130782,5.83,0.193,0.204,0,1796,4,0,0
14096,47.6,0.309,0.235,0,1810,7,0,0
67809,18.69,0.325,0.265,0,611,6,1,0
61612,25.0,0.604,0.184,0,1599,7,0,0
113487,22.04,0.514,0.555,0,1628,5,0,0
92364,20.74,0.29,0.0,0,499,4,0,0
105781,64.08,0.222,0.427,0,779,7,0,0
82288,14.03,0.432,0.406,0,254,4,0,0
127833,9.26,0.497,0.066,0,380,3,0,0
27661,120.99,0.237,0.165,0,58,7,0,0
124184,102.87,0.661,0.172,0,832,6,1,0
8644,7.86,0.498,0.0,0,1556,3,0,0
14838,39.54,0.36,0.097,0,1105,5,1,0
125045,121.7,0.313,0.715,0,1487,6,1,0
27345,91.81,0.512,0.023,0,1512,4,0,0
133079,126.24,0.251,0.0,0,1064,7,0,0
22935,46.7,0.246,0.0,0,1157,1,1,0
25350,75.24,0.509,0.085,0,278,3,1,0
161132,140.54,0.227,0.201,0,1098,6,1,0
30640,26.37,0.45,0.223,0,1239,7,0,0
157860,50.15,0.244,0.531,0,1297,1,1,0
60155,9.35,0.309,0.099,1,672,1,1,0
137792,1.12,0.447,0.0,0,778,3,1,0
162334,60.5,0.025,0.0,1,1441,6,1,0
20168,70.2,0.294,0.248,0,583,6,0,0
57105,20.52,0.37,0.398,0,147,4,1,0
99234,26.85,0.2,0.562,0,317,7,0,0
149561,28.21,0.0,0.176,1,1665,1,0,0
32353,40.14,0.423,0.613,0,215,5,0,0
32272,1.57,0.564,0.459,0,478,3,1,0
63656,56.66,0.237,0.579,0,689,7,1,0
35351,31.01,0.501,0.337,0,991,1,0,0
46153,49.66,0.292,0.331,0,659,5,0,0
22437,26.46,0.006,0.409,0,1299,6,0,0
143239,20.63,0.328,0.88,1,868,5,1,0
137671,12.54,0.49,0.0,0,1422,1,1,0
24961,145.32,0.515,0.02,0,1288,6,0,0
92749,23.96,0.0,0.0,0,239,4,1,0
111659,72.35,0.156,0.0,0,1406,5,0,0
108441,1.89,0.464,0.0,0,130,6,1,0
170016,42.09,0.476,0.221,1,856,1,0,0
110810,35.01,0.291,0.355,1,257,7,0,0
118723,27.49,0.526,0.507,0,1561,2,0,0
5679,26.82,0.165,0.427,0,994,4,1,0
13691,142.66,0.299,0.432,0,649,1,0,0
106951,230.69,0.543,0.861,0,577,1,1,0
156876,40.49,0.172,0.058,1,223,3,0,0
68953,21.91,0.063,0.018,0,1305,7,0,0
111124,7.82,0.319,0.0,0,1198,7,1,0
36300,8.22,0.067,0.628,0,1651,1,0,0
78850,135.08,0.574,0.43,0,797,4,0,0
129822,12.48,0.4,0.0,0,612,1,1,0
113994,21.87,0.428,0.556,1,1310,4,0,0
19732,42.28,0.0,0.212,0,431,2,0,0
151898,4.98,0.222,0.15,0,129,5,0,0
160208,1.0,0.591,0.0,0,1107,5,1,0
82447,10.98,0.581,0.354,0,923,6,0,0
58881,21.18,0.175,0.0,0,1734,7,0,0
91812,38.66,0.098,0.228,0,253,3,1,0
138476,92.59,0.567,0.893,1,1733,7,1,0
78182,15.38,0.367,0.185,1,881,5,0,0
5207,22.89,0.087,0.421,0,1027,7,0,0
12543,28.68,0.256,0.852,0,1531,6,0,0
140239,6.14,0.0,0.0,0,1301,6,0,0
136005,45.42,0.117,0.377,0,412,3,1,0
133407,55.0,0.256,0.411,0,575,3,0,0
21843,4.43,0.0,0.484,0,673,2,1,0
29492,74.74,0.262,1.0,1,162,2,0,0
68181,37.77,0.05,0.503,0,359,4,1,0
39891,34.37,0.359,0.148,0,1411,6,0,0
66842,115.03,0.362,0.122,0,1220,7,1,0
96504,10.8,0.604,0.515,0,992,6,0,0
48391,5.64,0.509,0.138,0,1770,6,0,0
21337,35.13,0.041,0.438,0,1414,1,1,0
69553,4.86,0.362,0.877,0,842,6,1,0
124862,22.57,0.439,0.0,0,259,6,0,0
106791,78.78,0.354,0.327,0,834,5,1,0
55548,46.45,0.367,0.444,0,629,7,1,0
53807,28.71,0.277,0.471,0,767,2,0,0
100861,25.5,0.298,0.165,0,1556,5,0,0
29810,25.01,0.049,0.041,0,161,7,1,0
144054,20.27,0.056,0.24,0,717,3,0,0
150226,38.54,0.501,0.152,0,559,5,0,0
4391,9.87,0.316,0.352,0,1287,3,0,0
167759,142.1,0.045,0.157,0,284,7,0,0
4047,11.48,0.455,0.255,0,1248,6,0,0
79243,59.12,0.154,0.197,0,989,2,0,0
115313,34.9,0.147,0.547,0,796,6,0,0
56509,19.78,0.0,0.0,0,182,4,0,0
35186,125.21,0.0,0.218,0,1236,6,1,0
8204,101.83,0.458,0.384,0,557,2,1,0
125693,1.0,0.152,0.405,0,1175,5,0,0
6367,34.59,0.244,0.08,0,1122,7,1,0
83672,45.35,0.211,0.147,0,1293,3,1,0
67890,1.0,0.16,0.171,0,348,7,0,0
167215,1.0,0.19,0.274,0,271,7,1,0
160745,10.66,0.432,0.472,0,786,1,0,0
141266,14.32,0.424,0.249,0,543,6,1,0
126266,17.78,0.0,0.0,0,847,6,1,0
93813,5.23,0.13,0.35,0,119,3,1,0
60353,23.54,0.188,0.576,0,1467,1,0,0
28799,2.89,0.498,0.0,0,1772,2,1,0
167278,92.72,0.403,0.2,1,1047,1,1,0
66509,36.1,0.008,0.461,0,1178,4,0,0
74089,70.1,0.26,0.21,0,829,2,1,0
24400,6.09,0.68,0.532,0,1610,2,1,0
47829,20.66,0.0,0.167,0,473,5,0,0
109658,39.11,0.091,0.409,1,782,4,0,0
73673,48.77,0.371,0.147,1,1790,1,0,0
101237,16.81,0.188,0.555,0,1704,3,1,0
36554,15.93,0.415,0.485,0,1820,7,1,0
14182,20.17,0.254,0.447,0,1017,1,0,0
153038,23.32,0.276,0.332,1,478,4,1,0
74655,292.15,0.452,0.028,0,695,3,0,0
62410,49.85,0.008,0.413,0,136,1,1,0
49437,30.31,0.209,0.358,1,472,7,0,0
113697,9.49,0.506,0.703,0,1390,4,0,0
97299,13.19,0.0,0.181,0,824,6,1,0
67227,26.07,0.0,0.314,0,298,6,0,0
160864,100.76,0.0,0.66,0,1294,5,1,0
155819,32.16,0.602,0.161,0,281,1,1,0
34305,31.54,0.202,0.536,1,214,1,0,0
111003,15.54,0.082,0.382,0,1414,5,0,0
167332,1.19,0.248,0.031,0,1094,6,0,0
84369,43.34,0.186,0.347,0,1272,5,0,0
5215,26.62,0.296,0.186,1,369,4,1,0
22834,54.79,0.164,0.199,0,1671,5,0,0
115374,33.39,0.389,0.603,1,84,4,0,0
155851,17.57,0.04,0.208,0,1175,2,0,0
22186,39.8,0.741,0.131,0,1467,3,0,0
94489,1.0,0.139,0.125,0,1687,7,0,0
85857,43.61,0.309,0.212,0,124,1,1,0
49257,30.62,0.2,0.509,0,1254,7,0,0
109153,153.83,0.414,0.498,0,818,5,0,0
